URLs,Subdirs
https://medium.com/typogra-sneakers/about,"['typogra-sneakers', 'about']"
https://medium.com/typogra-sneakers,['typogra-sneakers']
https://medium.com/thats-my-life/about,"['thats-my-life', 'about']"
https://medium.com/thats-my-life,['thats-my-life']
https://medium.com/hotel-personalization/about,"['hotel-personalization', 'about']"
https://medium.com/hotel-personalization,['hotel-personalization']
https://medium.com/all-rejected/about,"['all-rejected', 'about']"
https://medium.com/all-rejected,['all-rejected']
https://medium.com/physical-activity-and-exercise/about,"['physical-activity-and-exercise', 'about']"
https://medium.com/physical-activity-and-exercise,['physical-activity-and-exercise']
https://medium.com/mi-viaje-al-norte-grande-chileno/about,"['mi-viaje-al-norte-grande-chileno', 'about']"
https://medium.com/mi-viaje-al-norte-grande-chileno,['mi-viaje-al-norte-grande-chileno']
https://medium.com/divagaciones-viajeras/about,"['divagaciones-viajeras', 'about']"
https://medium.com/divagaciones-viajeras,['divagaciones-viajeras']
https://medium.com/lights-between-fingers/about,"['lights-between-fingers', 'about']"
https://medium.com/lights-between-fingers,['lights-between-fingers']
https://medium.com/prop-op-eds/about,"['prop-op-eds', 'about']"
https://medium.com/prop-op-eds,['prop-op-eds']
https://medium.com/variedades-tecnologicas/about,"['variedades-tecnologicas', 'about']"
https://medium.com/variedades-tecnologicas,['variedades-tecnologicas']
https://medium.com/shrink-the-supply-chain/about,"['shrink-the-supply-chain', 'about']"
https://medium.com/shrink-the-supply-chain,['shrink-the-supply-chain']
https://medium.com/healthy-eating-challenge/about,"['healthy-eating-challenge', 'about']"
https://medium.com/healthy-eating-challenge,['healthy-eating-challenge']
https://medium.com/on-vulnerability/about,"['on-vulnerability', 'about']"
https://medium.com/on-vulnerability,['on-vulnerability']
https://medium.com/oppimispaivakirja-pohdintaa-ja-reflektiota/about,"['oppimispaivakirja-pohdintaa-ja-reflektiota', 'about']"
https://medium.com/oppimispaivakirja-pohdintaa-ja-reflektiota,['oppimispaivakirja-pohdintaa-ja-reflektiota']
https://medium.com/money-versus-metamoney/about,"['money-versus-metamoney', 'about']"
https://medium.com/money-versus-metamoney,['money-versus-metamoney']
https://medium.com/kindle-1k-system-review/about,"['kindle-1k-system-review', 'about']"
https://medium.com/kindle-1k-system-review,['kindle-1k-system-review']
https://medium.com/leafy-bastards/about,"['leafy-bastards', 'about']"
https://medium.com/leafy-bastards,['leafy-bastards']
https://medium.com/dream-of-a-nation/about,"['dream-of-a-nation', 'about']"
https://medium.com/dream-of-a-nation,['dream-of-a-nation']
